full_text,text_clean,token,text_normalized,stop,stemmed,polarity,stemmed_text
@um_fess Gada yg worth kalo dijual ke toko coba iklandin di marketplace fb,gada yg worth kalo dijual ke toko coba iklandin di marketplace fb,"['gada', 'yg', 'worth', 'kalo', 'dijual', 'ke', 'toko', 'coba', 'iklandin', 'di', 'marketplace', 'fb']",tidak ada yang worth kalaupun dijual ke toko coba iklandin di marketplace fb,"['worth', 'kalaupun', 'dijual', 'toko', 'coba', 'iklandin', 'marketplace', 'fb']","['worth', 'kalaupun', 'jual', 'toko', 'coba', 'iklandin', 'marketplace', 'fb']",positive,worth kalaupun jual toko coba iklandin marketplace fb
trs dpt info juga dari cust lain lewat olx kalau si arya ngejualin ipad gue di marketplace FB dengan harga 8 jutaan dia udah kontakan sm arya tp pas mau cod buat liat barang bnyk alesannya trs nemu postingan gue di olx. makanya dia infoin juga. ANJING BGT LO ARYA! https://t.co/ZsE57SZZ5d,trs dpt info juga dari cust lain lewat olx kalau si arya ngejualin ipad gue di marketplace fb dengan harga jutaan dia udah kontakan sm arya tp pas mau cod buat liat barang bnyk alesannya trs nemu postingan gue di olx makanya dia infoin juga anjing bgt lo arya,"['trs', 'dpt', 'info', 'juga', 'dari', 'cust', 'lain', 'lewat', 'olx', 'kalau', 'si', 'arya', 'ngejualin', 'ipad', 'gue', 'di', 'marketplace', 'fb', 'dengan', 'harga', 'jutaan', 'dia', 'udah', 'kontakan', 'sm', 'arya', 'tp', 'pas', 'mau', 'cod', 'buat', 'liat', 'barang', 'bnyk', 'alesannya', 'trs', 'nemu', 'postingan', 'gue', 'di', 'olx', 'makanya', 'dia', 'infoin', 'juga', 'anjing', 'bgt', 'lo', 'arya']",terus dapat info juga dari cust lain lewat olx kalau si arya ngejualin ipad aku di marketplace fb dengan harga jutaan dia sudah kontakan sama arya tapi pas mau cod buat lihat barang banyak alesannya terus nemu postingan aku di olx makanya dia infoin juga anjing begitu kamu arya,"['terus', 'info', 'cust', 'lewat', 'olx', 'kalau', 'si', 'arya', 'ngejualin', 'ipad', 'aku', 'marketplace', 'fb', 'harga', 'jutaan', 'kontakan', 'sama', 'arya', 'pas', 'mau', 'cod', 'buat', 'lihat', 'barang', 'banyak', 'alesannya', 'terus', 'nemu', 'postingan', 'aku', 'olx', 'makanya', 'infoin', 'anjing', 'kamu', 'arya']","['terus', 'info', 'cust', 'lewat', 'olx', 'kalau', 'si', 'arya', 'ngejualin', 'ipad', 'aku', 'marketplace', 'fb', 'harga', 'juta', 'kontak', 'sama', 'arya', 'pas', 'mau', 'cod', 'buat', 'lihat', 'barang', 'banyak', 'alesannya', 'terus', 'nemu', 'postingan', 'aku', 'olx', 'makanya', 'infoin', 'anjing', 'kamu', 'arya']",negative,terus info cust lewat olx kalau si arya ngejualin ipad aku marketplace fb harga juta kontak sama arya pas mau cod buat lihat barang banyak alesannya terus nemu postingan aku olx makanya infoin anjing kamu arya
ternyata BU marketplace FB se OP itu...,ternyata bu marketplace fb se op itu,"['ternyata', 'bu', 'marketplace', 'fb', 'se', 'op', 'itu']",ternyata bu marketplace fb se op itu,"['ternyata', 'bu', 'marketplace', 'fb', 'se', 'op']","['nyata', 'bu', 'marketplace', 'fb', 'se', 'op']",positive,nyata bu marketplace fb se op
@tanyarlfes Saran jual di marketplace FB nder lebih cepet laku,saran jual di marketplace fb nder lebih cepet laku,"['saran', 'jual', 'di', 'marketplace', 'fb', 'nder', 'lebih', 'cepet', 'laku']",saran jual di marketplace fb nder lebih cepat laku,"['saran', 'jual', 'marketplace', 'fb', 'nder', 'lebih', 'cepat', 'laku']","['saran', 'jual', 'marketplace', 'fb', 'nder', 'lebih', 'cepat', 'laku']",positive,saran jual marketplace fb nder lebih cepat laku
Cara jualan konten di berbagai sosmed : IG : reels foto story FB : Marketplace group diskusi Twitter : bikin thread reply di tweet orang kirim link sambil reply,cara jualan konten di berbagai sosmed ig reels foto story fb marketplace group diskusi twitter bikin thread reply di tweet orang kirim link sambil reply,"['cara', 'jualan', 'konten', 'di', 'berbagai', 'sosmed', 'ig', 'reels', 'foto', 'story', 'fb', 'marketplace', 'group', 'diskusi', 'twitter', 'bikin', 'thread', 'reply', 'di', 'tweet', 'orang', 'kirim', 'link', 'sambil', 'reply']",cara jualan konten di berbagai sosmed ig reels foto story fb marketplace group diskusi twitter bikin thread reply di tweet orang kirim link sambil reply,"['cara', 'jualan', 'konten', 'berbagai', 'sosmed', 'ig', 'reels', 'foto', 'story', 'fb', 'marketplace', 'group', 'diskusi', 'twitter', 'bikin', 'thread', 'reply', 'tweet', 'orang', 'kirim', 'link', 'reply']","['cara', 'jual', 'konten', 'bagai', 'sosmed', 'ig', 'reels', 'foto', 'story', 'fb', 'marketplace', 'group', 'diskusi', 'twitter', 'bikin', 'thread', 'reply', 'tweet', 'orang', 'kirim', 'link', 'reply']",positive,cara jual konten bagai sosmed ig reels foto story fb marketplace group diskusi twitter bikin thread reply tweet orang kirim link reply
Hari2 biasa di FB Marketplace https://t.co/2Zxg6mJTtK,hari biasa di fb marketplace,"['hari', 'biasa', 'di', 'fb', 'marketplace']",hari biasa di fb marketplace,"['hari', 'biasa', 'fb', 'marketplace']","['hari', 'biasa', 'fb', 'marketplace']",positive,hari biasa fb marketplace
@CNNIndonesia Mungkin pihak fb sudah menyiapkan mesin marketplace yang baru,mungkin pihak fb sudah menyiapkan mesin marketplace yang baru,"['mungkin', 'pihak', 'fb', 'sudah', 'menyiapkan', 'mesin', 'marketplace', 'yang', 'baru']",mungkin pihak fb sudah menyiapkan mesin marketplace yang baru,"['mungkin', 'pihak', 'fb', 'menyiapkan', 'mesin', 'marketplace', 'baru']","['mungkin', 'pihak', 'fb', 'siap', 'mesin', 'marketplace', 'baru']",positive,mungkin pihak fb siap mesin marketplace baru
FB Marketplace lumayan juga listing barang 6 jam dah laku,fb marketplace lumayan juga listing barang jam dah laku,"['fb', 'marketplace', 'lumayan', 'juga', 'listing', 'barang', 'jam', 'dah', 'laku']",fb marketplace lumayan juga listing barang jam sudah laku,"['fb', 'marketplace', 'lumayan', 'listing', 'barang', 'jam', 'laku']","['fb', 'marketplace', 'lumayan', 'listing', 'barang', 'jam', 'laku']",positive,fb marketplace lumayan listing barang jam laku
@rijqaa @efenerr Si babah dapat ninja alfa sama SX4 dari marketplace FB. Plus velg dan segala perintilan otomotifnya. HP juga. ,si babah dapat ninja alfa sama sx dari marketplace fb plus velg dan segala perintilan otomotifnya hp juga,"['si', 'babah', 'dapat', 'ninja', 'alfa', 'sama', 'sx', 'dari', 'marketplace', 'fb', 'plus', 'velg', 'dan', 'segala', 'perintilan', 'otomotifnya', 'hp', 'juga']",si babah dapat ninja alfa sama sekali dari marketplace fb plus velg dan segala perintilan otomotifnya hp juga,"['si', 'babah', 'ninja', 'alfa', 'sama', 'sekali', 'marketplace', 'fb', 'plus', 'velg', 'segala', 'perintilan', 'otomotifnya', 'hp']","['si', 'babah', 'ninja', 'alfa', 'sama', 'sekali', 'marketplace', 'fb', 'plus', 'velg', 'segala', 'perintilan', 'otomotif', 'hp']",positive,si babah ninja alfa sama sekali marketplace fb plus velg segala perintilan otomotif hp
Jadi rutin ngecek FB Marketplace gara-gara mas @efenerr ,jadi rutin ngecek fb marketplace garagara mas,"['jadi', 'rutin', 'ngecek', 'fb', 'marketplace', 'garagara', 'mas']",jadi rutin ngecek fb marketplace garagara mas,"['jadi', 'rutin', 'ngecek', 'fb', 'marketplace', 'garagara', 'mas']","['jadi', 'rutin', 'ngecek', 'fb', 'marketplace', 'garagara', 'mas']",positive,jadi rutin ngecek fb marketplace garagara mas
kerjaan gue ngecek carousell marketplace fb tokped tapi tetep aja ga ada yang ngechat,kerjaan gue ngecek carousell marketplace fb tokped tapi tetep aja ga ada yang ngechat,"['kerjaan', 'gue', 'ngecek', 'carousell', 'marketplace', 'fb', 'tokped', 'tapi', 'tetep', 'aja', 'ga', 'ada', 'yang', 'ngechat']",kerjaan aku ngecek carousell marketplace fb tokped tapi tetap saja tidak ada yang ngechat,"['kerjaan', 'aku', 'ngecek', 'carousell', 'marketplace', 'fb', 'tokped', 'tetap', 'ngechat']","['kerja', 'aku', 'ngecek', 'carousell', 'marketplace', 'fb', 'tokped', 'tetap', 'ngechat']",positive,kerja aku ngecek carousell marketplace fb tokped tetap ngechat
@AinulNunanaa Gila kereta bukak tiktok dia semua pasal kereta tengok marketplace fb dia pun kereta. Tengok tv pun pasal kereta. Tahun ni baru tukar kereta dah ada niat nak tukar kereta lain lagi ,gila kereta bukak tiktok dia semua pasal kereta tengok marketplace fb dia pun kereta tengok tv pun pasal kereta tahun ni baru tukar kereta dah ada niat nak tukar kereta lain lagi,"['gila', 'kereta', 'bukak', 'tiktok', 'dia', 'semua', 'pasal', 'kereta', 'tengok', 'marketplace', 'fb', 'dia', 'pun', 'kereta', 'tengok', 'tv', 'pun', 'pasal', 'kereta', 'tahun', 'ni', 'baru', 'tukar', 'kereta', 'dah', 'ada', 'niat', 'nak', 'tukar', 'kereta', 'lain', 'lagi']",gila kereta bukak tiktok dia semua pasal kereta lihat marketplace fb dia pun kereta lihat tv pun pasal kereta tahun ini baru tukar kereta sudah ada niat nak tukar kereta lain lagi,"['gila', 'kereta', 'bukak', 'tiktok', 'semua', 'pasal', 'kereta', 'lihat', 'marketplace', 'fb', 'kereta', 'lihat', 'tv', 'pasal', 'kereta', 'tahun', 'baru', 'tukar', 'kereta', 'niat', 'nak', 'tukar', 'kereta']","['gila', 'kereta', 'bukak', 'tiktok', 'semua', 'pasal', 'kereta', 'lihat', 'marketplace', 'fb', 'kereta', 'lihat', 'tv', 'pasal', 'kereta', 'tahun', 'baru', 'tukar', 'kereta', 'niat', 'nak', 'tukar', 'kereta']",positive,gila kereta bukak tiktok semua pasal kereta lihat marketplace fb kereta lihat tv pasal kereta tahun baru tukar kereta niat nak tukar kereta
Ada lagi nih yang komen Hidup kgk cuma makan doang bang Mau cari apa di Bekasi? Harga BBM? sama aja harganya ama yang di jual di SPBU plosok riau sono Tempat tinggal? Coba lu iseng cari kontrakan dari marketplace FB terus set lokasi Bekasi Awas jangan kaget nemu kontrakan,ada lagi nih yang komen hidup kgk cuma makan doang bang mau cari apa di bekasi harga bbm sama aja harganya ama yang di jual di spbu plosok riau sono tempat tinggal coba lu iseng cari kontrakan dari marketplace fb terus set lokasi bekasi awas jangan kaget nemu kontrakan,"['ada', 'lagi', 'nih', 'yang', 'komen', 'hidup', 'kgk', 'cuma', 'makan', 'doang', 'bang', 'mau', 'cari', 'apa', 'di', 'bekasi', 'harga', 'bbm', 'sama', 'aja', 'harganya', 'ama', 'yang', 'di', 'jual', 'di', 'spbu', 'plosok', 'riau', 'sono', 'tempat', 'tinggal', 'coba', 'lu', 'iseng', 'cari', 'kontrakan', 'dari', 'marketplace', 'fb', 'terus', 'set', 'lokasi', 'bekasi', 'awas', 'jangan', 'kaget', 'nemu', 'kontrakan']",ada lagi ini yang komen hidup tidak hanya makan aja abang mau cari apa di bekasi harga bbm sama saja harganya sama yang di jual di spbu plosok riau sana tempat tinggal coba kamu iseng cari kontrakan dari marketplace fb terus set lokasi bekasi awas jangan kaget nemu kontrakan,"['komen', 'hidup', 'makan', 'aja', 'abang', 'mau', 'cari', 'apa', 'bekasi', 'harga', 'bbm', 'sama', 'harganya', 'sama', 'jual', 'spbu', 'plosok', 'riau', 'sana', 'tempat', 'tinggal', 'coba', 'kamu', 'iseng', 'cari', 'kontrakan', 'marketplace', 'fb', 'terus', 'set', 'lokasi', 'bekasi', 'awas', 'jangan', 'kaget', 'nemu', 'kontrakan']","['komen', 'hidup', 'makan', 'aja', 'abang', 'mau', 'cari', 'apa', 'bekas', 'harga', 'bbm', 'sama', 'harga', 'sama', 'jual', 'spbu', 'plosok', 'riau', 'sana', 'tempat', 'tinggal', 'coba', 'kamu', 'iseng', 'cari', 'kontra', 'marketplace', 'fb', 'terus', 'set', 'lokasi', 'bekas', 'awas', 'jangan', 'kaget', 'nemu', 'kontra']",positive,komen hidup makan aja abang mau cari apa bekas harga bbm sama harga sama jual spbu plosok riau sana tempat tinggal coba kamu iseng cari kontra marketplace fb terus set lokasi bekas awas jangan kaget nemu kontra
@ppppanteqqqq Huee : ) coba ya ak check niee yg grup2 sm fb marketplace,huee coba ya ak check niee yg grup sm fb marketplace,"['huee', 'coba', 'ya', 'ak', 'check', 'niee', 'yg', 'grup', 'sm', 'fb', 'marketplace']",huee coba ya ak check niee yang grup sama fb marketplace,"['huee', 'coba', 'ak', 'check', 'niee', 'grup', 'sama', 'fb', 'marketplace']","['huee', 'coba', 'ak', 'check', 'niee', 'grup', 'sama', 'fb', 'marketplace']",positive,huee coba ak check niee grup sama fb marketplace
@sbyfess Buka marketplace di FB banyak bgt,buka marketplace di fb banyak bgt,"['buka', 'marketplace', 'di', 'fb', 'banyak', 'bgt']",buka marketplace di fb banyak begitu,"['buka', 'marketplace', 'fb', 'banyak']","['buka', 'marketplace', 'fb', 'banyak']",positive,buka marketplace fb banyak
@efenerr Yang paling penting kalau di marketplace fb itu transaksi cod kalau ga ya rekber tokped atau sopi,yang paling penting kalau di marketplace fb itu transaksi cod kalau ga ya rekber tokped atau sopi,"['yang', 'paling', 'penting', 'kalau', 'di', 'marketplace', 'fb', 'itu', 'transaksi', 'cod', 'kalau', 'ga', 'ya', 'rekber', 'tokped', 'atau', 'sopi']",yang paling penting kalau di marketplace fb itu transaksi cod kalau tidak ya rekber tokped atau sopi,"['paling', 'penting', 'kalau', 'marketplace', 'fb', 'transaksi', 'cod', 'kalau', 'rekber', 'tokped', 'sopi']","['paling', 'penting', 'kalau', 'marketplace', 'fb', 'transaksi', 'cod', 'kalau', 'rekber', 'tokped', 'sopi']",positive,paling penting kalau marketplace fb transaksi cod kalau rekber tokped sopi
@efenerr Ati2 om transaksi di fb marketplace . Bnyak diisi komplotan segitiga. Buat yg peka Kata kunci cuma 1: Harga trlalu murah,ati om transaksi di fb marketplace bnyak diisi komplotan segitiga buat yg peka kata kunci cuma harga trlalu murah,"['ati', 'om', 'transaksi', 'di', 'fb', 'marketplace', 'bnyak', 'diisi', 'komplotan', 'segitiga', 'buat', 'yg', 'peka', 'kata', 'kunci', 'cuma', 'harga', 'trlalu', 'murah']",ati om transaksi di fb marketplace banyak diisi komplotan segitiga buat yang peka kata kunci hanya harga terlalu murah,"['ati', 'om', 'transaksi', 'fb', 'marketplace', 'banyak', 'diisi', 'komplotan', 'segitiga', 'buat', 'peka', 'kata', 'kunci', 'harga', 'terlalu', 'murah']","['ati', 'om', 'transaksi', 'fb', 'marketplace', 'banyak', 'isi', 'komplot', 'segitiga', 'buat', 'peka', 'kata', 'kunci', 'harga', 'terlalu', 'murah']",negative,ati om transaksi fb marketplace banyak isi komplot segitiga buat peka kata kunci harga terlalu murah
@efenerr emang mantep ini marketplace di FB ,emang mantep ini marketplace di fb,"['emang', 'mantep', 'ini', 'marketplace', 'di', 'fb']",memang mantep ini marketplace di fb,"['memang', 'mantep', 'marketplace', 'fb']","['memang', 'mantep', 'marketplace', 'fb']",positive,memang mantep marketplace fb
@txtfrombrand Marketplace FB lebih murah daripada marketplace orange atau ijo,marketplace fb lebih murah daripada marketplace orange atau ijo,"['marketplace', 'fb', 'lebih', 'murah', 'daripada', 'marketplace', 'orange', 'atau', 'ijo']",marketplace fb lebih murah daripada marketplace orange atau ijo,"['marketplace', 'fb', 'lebih', 'murah', 'marketplace', 'orange', 'ijo']","['marketplace', 'fb', 'lebih', 'murah', 'marketplace', 'orange', 'ijo']",positive,marketplace fb lebih murah marketplace orange ijo
@efenerr Orang jualan di Twitter murah2 yah Kata orang yg belum pernah nyentuh Marketplace FB ,orang jualan di twitter murah yah kata orang yg belum pernah nyentuh marketplace fb,"['orang', 'jualan', 'di', 'twitter', 'murah', 'yah', 'kata', 'orang', 'yg', 'belum', 'pernah', 'nyentuh', 'marketplace', 'fb']",orang jualan di twitter murah yah kata orang yang belum pernah nyentuh marketplace fb,"['orang', 'jualan', 'twitter', 'murah', 'yah', 'kata', 'orang', 'pernah', 'nyentuh', 'marketplace', 'fb']","['orang', 'jual', 'twitter', 'murah', 'yah', 'kata', 'orang', 'pernah', 'nyentuh', 'marketplace', 'fb']",positive,orang jual twitter murah yah kata orang pernah nyentuh marketplace fb
chat sama temen2 cowo isinya hanyalah link fb marketplace,chat sama temen cowo isinya hanyalah link fb marketplace,"['chat', 'sama', 'temen', 'cowo', 'isinya', 'hanyalah', 'link', 'fb', 'marketplace']",chat sama teman cowo isinya hanyalah link fb marketplace,"['chat', 'sama', 'teman', 'cowo', 'isinya', 'hanyalah', 'link', 'fb', 'marketplace']","['chat', 'sama', 'teman', 'cowo', 'isi', 'hanya', 'link', 'fb', 'marketplace']",positive,chat sama teman cowo isi hanya link fb marketplace
@efenerr Tapi FB marketplace gerombolan penipuan tumplek blek.. kasihan orang orang yang tergiur barang murah imho ,tapi fb marketplace gerombolan penipuan tumplek blek kasihan orang orang yang tergiur barang murah imho,"['tapi', 'fb', 'marketplace', 'gerombolan', 'penipuan', 'tumplek', 'blek', 'kasihan', 'orang', 'orang', 'yang', 'tergiur', 'barang', 'murah', 'imho']",tapi fb marketplace kelompok penipuan tumplek blek kasihan orang orang yang tergiur barang murah imho,"['fb', 'marketplace', 'kelompok', 'penipuan', 'tumplek', 'blek', 'kasihan', 'orang', 'orang', 'tergiur', 'barang', 'murah', 'imho']","['fb', 'marketplace', 'kelompok', 'tipu', 'tumplek', 'blek', 'kasihan', 'orang', 'orang', 'giur', 'barang', 'murah', 'imho']",negative,fb marketplace kelompok tipu tumplek blek kasihan orang orang giur barang murah imho
@efenerr saya juga pengguna marketplace fb kudu teliti juga bang karna rawan penipuan. biasanya saya mintain link oren/ijo kalau banyak alasan ngah ngoh langsung skip ,saya juga pengguna marketplace fb kudu teliti juga bang karna rawan penipuan biasanya saya mintain link orenijo kalau banyak alasan ngah ngoh langsung skip,"['saya', 'juga', 'pengguna', 'marketplace', 'fb', 'kudu', 'teliti', 'juga', 'bang', 'karna', 'rawan', 'penipuan', 'biasanya', 'saya', 'mintain', 'link', 'orenijo', 'kalau', 'banyak', 'alasan', 'ngah', 'ngoh', 'langsung', 'skip']",saya juga pengguna marketplace fb harus teliti juga abang karena rawan penipuan biasanya saya mintain link orenijo kalau banyak alasan ngah ngoh langsung skip,"['pengguna', 'marketplace', 'fb', 'teliti', 'abang', 'rawan', 'penipuan', 'biasanya', 'mintain', 'link', 'orenijo', 'kalau', 'banyak', 'alasan', 'ngah', 'ngoh', 'langsung', 'skip']","['guna', 'marketplace', 'fb', 'teliti', 'abang', 'rawan', 'tipu', 'biasa', 'mintain', 'link', 'orenijo', 'kalau', 'banyak', 'alas', 'ngah', 'ngoh', 'langsung', 'skip']",negative,guna marketplace fb teliti abang rawan tipu biasa mintain link orenijo kalau banyak alas ngah ngoh langsung skip
@efenerr Hati2 di fb marketplace usahakan beli pake rekber/cod banyak yg coba nipu dan masih ada yg ketipu,hati di fb marketplace usahakan beli pake rekbercod banyak yg coba nipu dan masih ada yg ketipu,"['hati', 'di', 'fb', 'marketplace', 'usahakan', 'beli', 'pake', 'rekbercod', 'banyak', 'yg', 'coba', 'nipu', 'dan', 'masih', 'ada', 'yg', 'ketipu']",hati di fb marketplace usahakan beli pakai rekbercod banyak yang coba nipu dan masih ada yang ketipu,"['hati', 'fb', 'marketplace', 'usahakan', 'beli', 'pakai', 'rekbercod', 'banyak', 'coba', 'nipu', 'ketipu']","['hati', 'fb', 'marketplace', 'usaha', 'beli', 'pakai', 'rekbercod', 'banyak', 'coba', 'nipu', 'tipu']",negative,hati fb marketplace usaha beli pakai rekbercod banyak coba nipu tipu
Adegan ini sebaiknya dilakukan kalau masih ada spare budget belanja kalo enggak bisa keracunan impulsif soalnya emang harga2 di fb marketplace edan2 wkwkkw,adegan ini sebaiknya dilakukan kalau masih ada spare budget belanja kalo enggak bisa keracunan impulsif soalnya emang harga di fb marketplace edan wkwkkw,"['adegan', 'ini', 'sebaiknya', 'dilakukan', 'kalau', 'masih', 'ada', 'spare', 'budget', 'belanja', 'kalo', 'enggak', 'bisa', 'keracunan', 'impulsif', 'soalnya', 'emang', 'harga', 'di', 'fb', 'marketplace', 'edan', 'wkwkkw']",adegan ini sebaiknya dilakukan kalau masih ada spare budget belanja kalaupun tidak bisa keracunan impulsif soalnya memang harga di fb marketplace dasar wkwkkw,"['adegan', 'sebaiknya', 'dilakukan', 'kalau', 'spare', 'budget', 'belanja', 'kalaupun', 'keracunan', 'impulsif', 'soalnya', 'memang', 'harga', 'fb', 'marketplace', 'dasar', 'wkwkkw']","['adegan', 'baik', 'laku', 'kalau', 'spare', 'budget', 'belanja', 'kalaupun', 'racun', 'impulsif', 'soal', 'memang', 'harga', 'fb', 'marketplace', 'dasar', 'wkwkkw']",negative,adegan baik laku kalau spare budget belanja kalaupun racun impulsif soal memang harga fb marketplace dasar wkwkkw
