full_text,text_clean,token,text_normalized,stop,stemmed,polarity
Gue pernah diajarin sama yang aktif jual beli di fb marketplace dll. Pas posting jualan sebaiknya kirim foto detail sebanyak banyaknya. Nah yang paling penting itu pas kalian packing barang untuk dikirim rekam dari awal sampai selesai tanpa cut. Mulai dari detail box barangnya ,gue pernah diajarin sama yang aktif jual beli di fb marketplace dll pas posting jualan sebaiknya kirim foto detail sebanyak banyaknya nah yang paling penting itu pas kalian packing barang untuk dikirim rekam dari awal sampai selesai tanpa cut mulai dari detail box barangnya,"['gue', 'pernah', 'diajarin', 'sama', 'yang', 'aktif', 'jual', 'beli', 'di', 'fb', 'marketplace', 'dll', 'pas', 'posting', 'jualan', 'sebaiknya', 'kirim', 'foto', 'detail', 'sebanyak', 'banyaknya', 'nah', 'yang', 'paling', 'penting', 'itu', 'pas', 'kalian', 'packing', 'barang', 'untuk', 'dikirim', 'rekam', 'dari', 'awal', 'sampai', 'selesai', 'tanpa', 'cut', 'mulai', 'dari', 'detail', 'box', 'barangnya']",aku pernah diajarin sama yang aktif jual beli di fb marketplace dan lain-lain pas posting jualan sebaiknya kirim foto detail sebanyak banyaknya nah yang paling penting itu pas kalian packing barang untuk dikirim rekam dari awal sampai selesai tanpa cut mulai dari detail box barangnya,"['gue', 'pernah', 'diajarin', 'sama', 'aktif', 'jual', 'beli', 'fb', 'marketplace', 'pas', 'posting', 'jualan', 'sebaiknya', 'kirim', 'foto', 'detail', 'sebanyak', 'banyaknya', 'nah', 'paling', 'penting', 'pas', 'kalian', 'packing', 'barang', 'dikirim', 'rekam', 'awal', 'selesai', 'cut', 'mulai', 'detail', 'box', 'barangnya']","['gue', 'pernah', 'diajarin', 'sama', 'aktif', 'jual', 'beli', 'fb', 'marketplace', 'pas', 'posting', 'jualan', 'sebaiknya', 'kirim', 'foto', 'detail', 'sebanyak', 'banyaknya', 'nah', 'paling', 'penting', 'pas', 'kalian', 'packing', 'barang', 'dikirim', 'rekam', 'awal', 'selesai', 'cut', 'mulai', 'detail', 'box', 'barangnya']",positive
@sandrafrans Iya di Melb. Ini dari FB marketplace sih. Aku suka pasang notif untuk cek secondhand books,iya di melb ini dari fb marketplace sih aku suka pasang notif untuk cek secondhand books,"['iya', 'di', 'melb', 'ini', 'dari', 'fb', 'marketplace', 'sih', 'aku', 'suka', 'pasang', 'notif', 'untuk', 'cek', 'secondhand', 'books']",iya di melb ini dari fb marketplace sih saya suka pasang notif untuk cek secondhand books,"['iya', 'melb', 'fb', 'marketplace', 'sih', 'aku', 'suka', 'pasang', 'notif', 'cek', 'secondhand', 'books']","['iya', 'melb', 'fb', 'marketplace', 'sih', 'aku', 'suka', 'pasang', 'notif', 'cek', 'secondhand', 'books']",positive
@unnesmenfess nder coba kamu jual di marketplace fb biasanya banyak peminatnya,nder coba kamu jual di marketplace fb biasanya banyak peminatnya,"['nder', 'coba', 'kamu', 'jual', 'di', 'marketplace', 'fb', 'biasanya', 'banyak', 'peminatnya']",nder coba kamu jual di marketplace fb biasanya banyak peminatnya,"['nder', 'coba', 'kamu', 'jual', 'marketplace', 'fb', 'biasanya', 'banyak', 'peminatnya']","['nder', 'coba', 'kamu', 'jual', 'marketplace', 'fb', 'biasanya', 'banyak', 'peminatnya']",positive
Buyer fb marketplace ini pada kebelet berak apa ya buru-buru banget. Belom deal udah minta shareloc lama bales dikit di ping-ping.,buyer fb marketplace ini pada kebelet berak apa ya buruburu banget belom deal udah minta shareloc lama bales dikit di pingping,"['buyer', 'fb', 'marketplace', 'ini', 'pada', 'kebelet', 'berak', 'apa', 'ya', 'buruburu', 'banget', 'belom', 'deal', 'udah', 'minta', 'shareloc', 'lama', 'bales', 'dikit', 'di', 'pingping']",buyer fb marketplace ini pada kebelet berak apa ya buruburu banget belum deal sudah minta shareloc lama bales dikit di pingping,"['buyer', 'fb', 'marketplace', 'kebelet', 'berak', 'apa', 'buruburu', 'banget', 'belom', 'deal', 'udah', 'minta', 'shareloc', 'lama', 'bales', 'dikit', 'pingping']","['buyer', 'fb', 'marketplace', 'kebelet', 'berak', 'apa', 'buruburu', 'banget', 'belom', 'deal', 'udah', 'minta', 'shareloc', 'lama', 'bales', 'dikit', 'pingping']",negative
beberapa bulan ini coba push diri biar ngga introvert lewat jualan di fb marketplace kenalan sama orang baru ada happy tersendiri.,beberapa bulan ini coba push diri biar ngga introvert lewat jualan di fb marketplace kenalan sama orang baru ada happy tersendiri,"['beberapa', 'bulan', 'ini', 'coba', 'push', 'diri', 'biar', 'ngga', 'introvert', 'lewat', 'jualan', 'di', 'fb', 'marketplace', 'kenalan', 'sama', 'orang', 'baru', 'ada', 'happy', 'tersendiri']",beberapa bulan ini coba push diri biar tidak introvert lewat jualan di fb marketplace kenalan sama orang baru ada gembira tersendiri,"['beberapa', 'bulan', 'coba', 'push', 'diri', 'biar', 'ngga', 'introvert', 'lewat', 'jualan', 'fb', 'marketplace', 'kenalan', 'sama', 'orang', 'baru', 'happy', 'tersendiri']","['beberapa', 'bulan', 'coba', 'push', 'diri', 'biar', 'ngga', 'introvert', 'lewat', 'jualan', 'fb', 'marketplace', 'kenalan', 'sama', 'orang', 'baru', 'happy', 'tersendiri']",positive
abis naro dryer di fb marketplace gak lama langsung ada 44 chat masuk,abis naro dryer di fb marketplace gak lama langsung ada chat masuk,"['abis', 'naro', 'dryer', 'di', 'fb', 'marketplace', 'gak', 'lama', 'langsung', 'ada', 'chat', 'masuk']",habis naro dryer di fb marketplace tidak lama langsung ada chat masuk,"['abis', 'naro', 'dryer', 'fb', 'marketplace', 'gak', 'lama', 'langsung', 'chat', 'masuk']","['abis', 'naro', 'dryer', 'fb', 'marketplace', 'gak', 'lama', 'langsung', 'chat', 'masuk']",positive
Sekali nya gue transaksi di FB Marketplace malah kena tipu wkwk.. nasiiibb..,sekali nya gue transaksi di fb marketplace malah kena tipu wkwk nasiiibb,"['sekali', 'nya', 'gue', 'transaksi', 'di', 'fb', 'marketplace', 'malah', 'kena', 'tipu', 'wkwk', 'nasiiibb']",sekali nya aku transaksi di fb marketplace malah kena tipu wkwk nasiiibb,"['sekali', 'nya', 'gue', 'transaksi', 'fb', 'marketplace', 'malah', 'kena', 'tipu', 'wkwk', 'nasiiibb']","['sekali', 'nya', 'gue', 'transaksi', 'fb', 'marketplace', 'malah', 'kena', 'tipu', 'wkwk', 'nasiiibb']",negative
Temanku besok ke Bandung buat ikut bootcamp 3 hari digital marketing. Aku baca silabusnya: FB Ads TikTok Ads Marketplace Ads. Kayaknya digital marketing selalu diajarin 'lari' pakai iklan. Semoga ownernya punya stamina budget yang tahan lama cc @txtdrdigital,temanku besok ke bandung buat ikut bootcamp hari digital marketing aku baca silabusnya fb ads tiktok ads marketplace ads kayaknya digital marketing selalu diajarin lari pakai iklan semoga ownernya punya stamina budget yang tahan lama cc,"['temanku', 'besok', 'ke', 'bandung', 'buat', 'ikut', 'bootcamp', 'hari', 'digital', 'marketing', 'aku', 'baca', 'silabusnya', 'fb', 'ads', 'tiktok', 'ads', 'marketplace', 'ads', 'kayaknya', 'digital', 'marketing', 'selalu', 'diajarin', 'lari', 'pakai', 'iklan', 'semoga', 'ownernya', 'punya', 'stamina', 'budget', 'yang', 'tahan', 'lama', 'cc']",temanku besok ke bandung buat ikut bootcamp hari digital marketing saya baca silabusnya fb ads tiktok ads marketplace ads sepertinya digital marketing selalu diajarin lari pakai iklan semoga ownernya punya stamina budget yang tahan lama cc,"['temanku', 'besok', 'bandung', 'buat', 'ikut', 'bootcamp', 'hari', 'digital', 'marketing', 'aku', 'baca', 'silabusnya', 'fb', 'ads', 'tiktok', 'ads', 'marketplace', 'ads', 'kayaknya', 'digital', 'marketing', 'selalu', 'diajarin', 'lari', 'pakai', 'iklan', 'semoga', 'ownernya', 'punya', 'stamina', 'budget', 'tahan', 'lama', 'cc']","['temanku', 'besok', 'bandung', 'buat', 'ikut', 'bootcamp', 'hari', 'digital', 'marketing', 'aku', 'baca', 'silabusnya', 'fb', 'ads', 'tiktok', 'ads', 'marketplace', 'ads', 'kayaknya', 'digital', 'marketing', 'selalu', 'diajarin', 'lari', 'pakai', 'iklan', 'semoga', 'ownernya', 'punya', 'stamina', 'budget', 'tahan', 'lama', 'cc']",positive
@masnu81 Dagang Offline dari 2012 sembari online juga dari jamannya Tokobagus berniaga (skrg OLX) ketika redup pindah ke MarketPlace FB. Aktif di Tokped dr tahun 2015 diTokped tu saya khusus menjual barang yg agak langka biar untung soalnya kalau brg komersil saya kalah bersaing ,dagang offline dari sembari online juga dari jamannya tokobagus berniaga skrg olx ketika redup pindah ke marketplace fb aktif di tokped dr tahun ditokped tu saya khusus menjual barang yg agak langka biar untung soalnya kalau brg komersil saya kalah bersaing,"['dagang', 'offline', 'dari', 'sembari', 'online', 'juga', 'dari', 'jamannya', 'tokobagus', 'berniaga', 'skrg', 'olx', 'ketika', 'redup', 'pindah', 'ke', 'marketplace', 'fb', 'aktif', 'di', 'tokped', 'dr', 'tahun', 'ditokped', 'tu', 'saya', 'khusus', 'menjual', 'barang', 'yg', 'agak', 'langka', 'biar', 'untung', 'soalnya', 'kalau', 'brg', 'komersil', 'saya', 'kalah', 'bersaing']",dagang offline dari sembari online juga dari zamannya tokobagus berniaga sekarang olx ketika redup pindah ke marketplace fb aktif di tokped dari tahun ditokped itu saya khusus menjual barang yang agak langka biar untung soalnya kalau brg komersil saya kalah bersaing,"['dagang', 'offline', 'sembari', 'online', 'jamannya', 'tokobagus', 'berniaga', 'skrg', 'olx', 'redup', 'pindah', 'marketplace', 'fb', 'aktif', 'tokped', 'dr', 'tahun', 'ditokped', 'tu', 'khusus', 'menjual', 'barang', 'yg', 'langka', 'biar', 'untung', 'soalnya', 'kalau', 'brg', 'komersil', 'kalah', 'bersaing']","['dagang', 'offline', 'sembari', 'online', 'jamannya', 'tokobagus', 'berniaga', 'skrg', 'olx', 'redup', 'pindah', 'marketplace', 'fb', 'aktif', 'tokped', 'dr', 'tahun', 'ditokped', 'tu', 'khusus', 'menjual', 'barang', 'yg', 'langka', 'biar', 'untung', 'soalnya', 'kalau', 'brg', 'komersil', 'kalah', 'bersaing']",positive
@undipmenfess jual barang yg cepet di fb marketplace jgn gengsi pake fb nder,jual barang yg cepet di fb marketplace jgn gengsi pake fb nder,"['jual', 'barang', 'yg', 'cepet', 'di', 'fb', 'marketplace', 'jgn', 'gengsi', 'pake', 'fb', 'nder']",jual barang yang cepat di fb marketplace jangan gengsi pakai fb nder,"['jual', 'barang', 'yg', 'cepet', 'fb', 'marketplace', 'jgn', 'gengsi', 'pake', 'fb', 'nder']","['jual', 'barang', 'yg', 'cepet', 'fb', 'marketplace', 'jgn', 'gengsi', 'pake', 'fb', 'nder']",positive
@tanyarlfes Klo ga coba liat di marketplace fb.. Buat pertimbangan,klo ga coba liat di marketplace fb buat pertimbangan,"['klo', 'ga', 'coba', 'liat', 'di', 'marketplace', 'fb', 'buat', 'pertimbangan']",kalau tidak coba lihat di marketplace fb buat pertimbangan,"['klo', 'ga', 'coba', 'liat', 'marketplace', 'fb', 'buat', 'pertimbangan']","['klo', 'ga', 'coba', 'liat', 'marketplace', 'fb', 'buat', 'pertimbangan']",positive
awal tahun udah kena penipuan marketplace fb,awal tahun udah kena penipuan marketplace fb,"['awal', 'tahun', 'udah', 'kena', 'penipuan', 'marketplace', 'fb']",awal tahun sudah kena penipuan marketplace fb,"['awal', 'tahun', 'udah', 'kena', 'penipuan', 'marketplace', 'fb']","['awal', 'tahun', 'udah', 'kena', 'penipuan', 'marketplace', 'fb']",negative
@ngalammenfess marketplace fb dan tokped brp gb emang nder,marketplace fb dan tokped brp gb emang nder,"['marketplace', 'fb', 'dan', 'tokped', 'brp', 'gb', 'emang', 'nder']",marketplace fb dan tokped berapa gb memang nder,"['marketplace', 'fb', 'tokped', 'brp', 'gb', 'emang', 'nder']","['marketplace', 'fb', 'tokped', 'brp', 'gb', 'emang', 'nder']",positive
@afnanboma10 Yap hampir semua part PC ku dari monitor vga ram mobo cpu fan ku beli di fb marketplace semua dan alhamdulillah nya fungsi dan awet semua,yap hampir semua part pc ku dari monitor vga ram mobo cpu fan ku beli di fb marketplace semua dan alhamdulillah nya fungsi dan awet semua,"['yap', 'hampir', 'semua', 'part', 'pc', 'ku', 'dari', 'monitor', 'vga', 'ram', 'mobo', 'cpu', 'fan', 'ku', 'beli', 'di', 'fb', 'marketplace', 'semua', 'dan', 'alhamdulillah', 'nya', 'fungsi', 'dan', 'awet', 'semua']",yap hampir semua part pc ku dari monitor vga ram mobo cpu fan ku beli di fb marketplace semua dan alhamdulillah nya fungsi dan awet semua,"['yap', 'hampir', 'semua', 'part', 'pc', 'ku', 'monitor', 'vga', 'ram', 'mobo', 'cpu', 'fan', 'ku', 'beli', 'fb', 'marketplace', 'semua', 'alhamdulillah', 'nya', 'fungsi', 'awet', 'semua']","['yap', 'hampir', 'semua', 'part', 'pc', 'ku', 'monitor', 'vga', 'ram', 'mobo', 'cpu', 'fan', 'ku', 'beli', 'fb', 'marketplace', 'semua', 'alhamdulillah', 'nya', 'fungsi', 'awet', 'semua']",positive
@reksamoedra Untuk pemakaian personal mungkin bisa coba Breville BES250 tapi beli bekas. Cari di FB marketplace orang yg menyesal impulsive buying tp akhirnya ga terlalu make,untuk pemakaian personal mungkin bisa coba breville bes tapi beli bekas cari di fb marketplace orang yg menyesal impulsive buying tp akhirnya ga terlalu make,"['untuk', 'pemakaian', 'personal', 'mungkin', 'bisa', 'coba', 'breville', 'bes', 'tapi', 'beli', 'bekas', 'cari', 'di', 'fb', 'marketplace', 'orang', 'yg', 'menyesal', 'impulsive', 'buying', 'tp', 'akhirnya', 'ga', 'terlalu', 'make']",untuk pemakaian personal mungkin bisa coba breville bes tapi beli bekas cari di fb marketplace orang yang menyesal impulsive buying tapi akhirnya tidak terlalu makai,"['pemakaian', 'personal', 'mungkin', 'coba', 'breville', 'bes', 'beli', 'bekas', 'cari', 'fb', 'marketplace', 'orang', 'yg', 'menyesal', 'impulsive', 'buying', 'tp', 'akhirnya', 'ga', 'terlalu', 'make']","['pemakaian', 'personal', 'mungkin', 'coba', 'breville', 'bes', 'beli', 'bekas', 'cari', 'fb', 'marketplace', 'orang', 'yg', 'menyesal', 'impulsive', 'buying', 'tp', 'akhirnya', 'ga', 'terlalu', 'make']",positive
Macam-macam penghuni fb marketplace kadang gua mau geleng2 sampe pengen puter kepala 360 derajat anjing https://t.co/tuvmjeoRGi,macammacam penghuni fb marketplace kadang gua mau geleng sampe pengen puter kepala derajat anjing,"['macammacam', 'penghuni', 'fb', 'marketplace', 'kadang', 'gua', 'mau', 'geleng', 'sampe', 'pengen', 'puter', 'kepala', 'derajat', 'anjing']",macammacam penghuni fb marketplace kadang saya mau geleng sampai ingin putar kepala derajat anjing,"['macammacam', 'penghuni', 'fb', 'marketplace', 'kadang', 'gua', 'mau', 'geleng', 'sampe', 'pengen', 'puter', 'kepala', 'derajat', 'anjing']","['macammacam', 'penghuni', 'fb', 'marketplace', 'kadang', 'gua', 'mau', 'geleng', 'sampe', 'pengen', 'puter', 'kepala', 'derajat', 'anjing']",negative
@efenerr Pernah juga nyari kursi tamu jati di marketplace fb masih bangus baanget yg kalau beli pasti 6/7jutaan ini dia jual 2 jutaan karna mau pindah ke luar pulau dari pada ribett mngkin bawa barang mending jual haha rezeekii ga kemana hha,pernah juga nyari kursi tamu jati di marketplace fb masih bangus baanget yg kalau beli pasti jutaan ini dia jual jutaan karna mau pindah ke luar pulau dari pada ribett mngkin bawa barang mending jual haha rezeekii ga kemana hha,"['pernah', 'juga', 'nyari', 'kursi', 'tamu', 'jati', 'di', 'marketplace', 'fb', 'masih', 'bangus', 'baanget', 'yg', 'kalau', 'beli', 'pasti', 'jutaan', 'ini', 'dia', 'jual', 'jutaan', 'karna', 'mau', 'pindah', 'ke', 'luar', 'pulau', 'dari', 'pada', 'ribett', 'mngkin', 'bawa', 'barang', 'mending', 'jual', 'haha', 'rezeekii', 'ga', 'kemana', 'hha']",pernah juga mencari kursi tamu jati di marketplace fb masih bangus baanget yang kalau beli pasti jutaan ini dia jual jutaan karena mau pindah ke luar pulau dari pada ribett mungkin bawa barang mending jual haha rezeekii tidak kemana hha,"['pernah', 'nyari', 'kursi', 'tamu', 'jati', 'marketplace', 'fb', 'bangus', 'baanget', 'yg', 'kalau', 'beli', 'jutaan', 'jual', 'jutaan', 'karna', 'mau', 'pindah', 'luar', 'pulau', 'ribett', 'mngkin', 'bawa', 'barang', 'mending', 'jual', 'haha', 'rezeekii', 'ga', 'hha']","['pernah', 'nyari', 'kursi', 'tamu', 'jati', 'marketplace', 'fb', 'bangus', 'baanget', 'yg', 'kalau', 'beli', 'jutaan', 'jual', 'jutaan', 'karna', 'mau', 'pindah', 'luar', 'pulau', 'ribett', 'mngkin', 'bawa', 'barang', 'mending', 'jual', 'haha', 'rezeekii', 'ga', 'hha']",positive
@tanyakanrl Coba cari di marketplace fb atau grup fjb nder pilih lokasi dekat daerahmu kadang ada orang jual jual karena mau pindahan/lulus kuliah,coba cari di marketplace fb atau grup fjb nder pilih lokasi dekat daerahmu kadang ada orang jual jual karena mau pindahanlulus kuliah,"['coba', 'cari', 'di', 'marketplace', 'fb', 'atau', 'grup', 'fjb', 'nder', 'pilih', 'lokasi', 'dekat', 'daerahmu', 'kadang', 'ada', 'orang', 'jual', 'jual', 'karena', 'mau', 'pindahanlulus', 'kuliah']",coba cari di marketplace fb atau grup fjb nder pilih lokasi dekat daerahmu kadang ada orang jual jual karena mau pindahanlulus kuliah,"['coba', 'cari', 'marketplace', 'fb', 'grup', 'fjb', 'nder', 'pilih', 'lokasi', 'dekat', 'daerahmu', 'kadang', 'orang', 'jual', 'jual', 'mau', 'pindahanlulus', 'kuliah']","['coba', 'cari', 'marketplace', 'fb', 'grup', 'fjb', 'nder', 'pilih', 'lokasi', 'dekat', 'daerahmu', 'kadang', 'orang', 'jual', 'jual', 'mau', 'pindahanlulus', 'kuliah']",positive
@L0ving_jh 4.1 udah dapet di marketplace FB lain kali jgn mau TF langsung udah redflag nyari yg mau tokped atau Oren aja,udah dapet di marketplace fb lain kali jgn mau tf langsung udah redflag nyari yg mau tokped atau oren aja,"['udah', 'dapet', 'di', 'marketplace', 'fb', 'lain', 'kali', 'jgn', 'mau', 'tf', 'langsung', 'udah', 'redflag', 'nyari', 'yg', 'mau', 'tokped', 'atau', 'oren', 'aja']",sudah dapat di marketplace fb lain kali jangan mau tf langsung sudah redflag mencari yang mau tokped atau oren saja,"['udah', 'dapet', 'marketplace', 'fb', 'kali', 'jgn', 'mau', 'tf', 'langsung', 'udah', 'redflag', 'nyari', 'yg', 'mau', 'tokped', 'oren', 'aja']","['udah', 'dapet', 'marketplace', 'fb', 'kali', 'jgn', 'mau', 'tf', 'langsung', 'udah', 'redflag', 'nyari', 'yg', 'mau', 'tokped', 'oren', 'aja']",negative
Suami tahun 2022 kemaren dapet motor Vario 2011 4jt aja. Kondisi motor mulus dari marketplace fb. ,suami tahun kemaren dapet motor vario jt aja kondisi motor mulus dari marketplace fb,"['suami', 'tahun', 'kemaren', 'dapet', 'motor', 'vario', 'jt', 'aja', 'kondisi', 'motor', 'mulus', 'dari', 'marketplace', 'fb']",suami tahun kemarin dapat motor vario juta saja kondisi motor mulus dari marketplace fb,"['suami', 'tahun', 'kemaren', 'dapet', 'motor', 'vario', 'jt', 'aja', 'kondisi', 'motor', 'mulus', 'marketplace', 'fb']","['suami', 'tahun', 'kemaren', 'dapet', 'motor', 'vario', 'jt', 'aja', 'kondisi', 'motor', 'mulus', 'marketplace', 'fb']",positive
@L0ving_jh damnnn ini lu pertama kali beli barang online kah? kok berani diluar marketplace harusnya suruh tu org yg jual bikin di toko online baru transaksi. gw dulu juga gitu pas beli leptop nemu di fb trus pindahin ke tokped,damnnn ini lu pertama kali beli barang online kah kok berani diluar marketplace harusnya suruh tu org yg jual bikin di toko online baru transaksi gw dulu juga gitu pas beli leptop nemu di fb trus pindahin ke tokped,"['damnnn', 'ini', 'lu', 'pertama', 'kali', 'beli', 'barang', 'online', 'kah', 'kok', 'berani', 'diluar', 'marketplace', 'harusnya', 'suruh', 'tu', 'org', 'yg', 'jual', 'bikin', 'di', 'toko', 'online', 'baru', 'transaksi', 'gw', 'dulu', 'juga', 'gitu', 'pas', 'beli', 'leptop', 'nemu', 'di', 'fb', 'trus', 'pindahin', 'ke', 'tokped']",damnnn ini kamu pertama kali beli barang online kah kok berani diluar marketplace harusnya suruh itu orang yang jual bikin di toko online baru transaksi saya dulu juga begitu pas beli leptop nemu di fb terus pindahkan ke tokped,"['damnnn', 'lu', 'pertama', 'kali', 'beli', 'barang', 'online', 'kok', 'berani', 'diluar', 'marketplace', 'harusnya', 'suruh', 'tu', 'org', 'yg', 'jual', 'bikin', 'toko', 'online', 'baru', 'transaksi', 'gw', 'dulu', 'gitu', 'pas', 'beli', 'leptop', 'nemu', 'fb', 'trus', 'pindahin', 'tokped']","['damnnn', 'lu', 'pertama', 'kali', 'beli', 'barang', 'online', 'kok', 'berani', 'diluar', 'marketplace', 'harusnya', 'suruh', 'tu', 'org', 'yg', 'jual', 'bikin', 'toko', 'online', 'baru', 'transaksi', 'gw', 'dulu', 'gitu', 'pas', 'beli', 'leptop', 'nemu', 'fb', 'trus', 'pindahin', 'tokped']",positive
Selalu pen nyobain belanja di fb marketplace tapi ngeri juga apalagi rangorang selalu saranin buat cod,selalu pen nyobain belanja di fb marketplace tapi ngeri juga apalagi rangorang selalu saranin buat cod,"['selalu', 'pen', 'nyobain', 'belanja', 'di', 'fb', 'marketplace', 'tapi', 'ngeri', 'juga', 'apalagi', 'rangorang', 'selalu', 'saranin', 'buat', 'cod']",selalu pen nyobain belanja di fb marketplace tapi ngeri juga apalagi orang-orang selalu saranin buat cod,"['selalu', 'pen', 'nyobain', 'belanja', 'fb', 'marketplace', 'ngeri', 'rangorang', 'selalu', 'saranin', 'buat', 'cod']","['selalu', 'pen', 'nyobain', 'belanja', 'fb', 'marketplace', 'ngeri', 'rangorang', 'selalu', 'saranin', 'buat', 'cod']",negative
